2014,1,2603,1,1-Apr,NYY,@,HOU,"L,2-6",CG,4,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.333,0.5,0.333,0.833,2,0.33,0.026,0.32,0.0002,0.48,SS
2014,2,2604,2,2-Apr,NYY,@,HOU,"L,1-3",CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.167,0.375,0.167,0.542,2,1.29,-0.051,1.15,-0.0003,-0.3,SS
2014,3,2605,3,3-Apr,NYY,@,HOU,"W,4-2",CG,4,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.222,0.417,0.222,0.639,2,1.29,0.089,1.16,0.0005,0.51,SS
2014,4,2606,5 (1),5-Apr,NYY,@,TOR,"L,0-4",CG,4,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0.182,0.438,0.182,0.619,2,1.95,0.18,2.1,0.0012,0.83,SS
2014,5,2607,6,6-Apr,NYY,@,TOR,"W,6-4",CG,5,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0.429,0.25,0.679,2,0.51,0.007,0.55,0,-0.07,SS
2014,6,2608,7,7-Apr,NYY,,BAL,"W,4-2",CG,4,4,1,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0.25,0.4,0.3,0.7,2,0.84,-0.017,0.96,-0.0001,-0.39,SS
2014,7,2609,8,8-Apr,NYY,,BAL,"L,5-14",GS-8,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0.379,0.292,0.671,2,0.6,-0.041,0.72,-0.0003,-0.79,SS
2014,8,2610,9,9-Apr,NYY,,BAL,"L,4-5",CG,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.259,0.375,0.296,0.671,2,1.36,-0.062,1.47,-0.0004,-0.85,SS
2014,9,2611,10,10-Apr,NYY,,BOS,"W,4-1",CG,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.389,0.355,0.744,2,0.44,0.006,0.47,0,0.1,SS
2014,10,2612,11,11-Apr,NYY,,BOS,"L,2-4",CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0.375,0.343,0.718,1,1.31,-0.117,1.47,-0.0008,-0.8,SS
2014,11,2613,15 (3),Apr 16 (2),NYY,,CHC,"W,2-0",CG,5,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.275,0.356,0.325,0.681,2,0.67,-0.01,0.72,-0.0001,-0.19,SS
2014,12,2614,16,17-Apr,NYY,@,TBR,"W,10-2",GS-9,5,4,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.295,0.38,0.364,0.744,2,0.57,0.082,0.69,0.0006,1.03,SS
2014,13,2615,17,18-Apr,NYY,@,TBR,"L,5-11",CG,5,5,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0.286,0.364,0.347,0.711,2,0.52,-0.033,0.67,-0.0003,-1,SS
2014,14,2616,19 (1),20-Apr,NYY,@,TBR,"W,5-1",GS-11,5,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.283,0.367,0.34,0.706,2,1.11,0.025,1.35,0.0002,0.04,SS
2014,15,2617,20,22-Apr,NYY,@,BOS,"W,9-3",GS-9,5,4,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.298,0.385,0.351,0.735,2,0.75,0.152,0.94,0.0011,2.11,SS
2014,16,2618,21,23-Apr,NYY,@,BOS,"L,1-5",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.279,0.362,0.328,0.69,2,1.01,-0.111,1.28,-0.0009,-1.29,SS
