2005,1,1367,1,4/3/2021,NYY,,BOS,"W,9-2",CG,6,5,2,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.4,0.5,0.6,1.1,1,0.49,0.106,0.54,0.0007,1.91,SS
2005,2,1368,2,4/5/2021,NYY,,BOS,"W,4-3",CG,5,3,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.375,0.545,0.875,1.42,1,1.05,0.375,1.18,0.0025,1.15,SS
2005,3,1369,3,4/6/2021,NYY,,BOS,"L,3-7",GS-9,4,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.364,0.533,0.727,1.261,1,1.38,-0.021,1.59,-0.0001,-0.3,SS
2005,4,1370,4,4/8/2021,NYY,,BAL,"L,5-12",GS-9,5,3,2,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.5,0.65,0.786,1.436,1,0.66,0.132,0.77,0.0009,2.4,SS
2005,5,1371,5,4/9/2021,NYY,,BAL,"W,8-5",CG,5,5,1,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.474,0.6,0.684,1.284,1,1.39,0.069,1.51,0.0005,0.6,SS
2005,6,1372,6,4/10/2021,NYY,,BAL,"L,2-7",CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.435,0.552,0.609,1.16,1,0.44,-0.022,0.5,-0.0002,-0.39,SS
2005,7,1373,7,4/11/2021,NYY,@,BOS,"L,1-8",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.37,0.485,0.519,1.003,1,0.48,-0.051,0.52,-0.0003,-1,SS
2005,8,1374,8,4/13/2021,NYY,@,BOS,"W,5-2",CG,5,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.344,0.447,0.469,0.916,2,1.24,0.043,1.26,0.0003,-0.12,SS
2005,9,1375,9,4/14/2021,NYY,@,BOS,"L,5-8",CG,5,4,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.333,0.442,0.472,0.914,2,1.4,-0.029,1.51,-0.0002,0.21,SS
2005,10,1376,10,4/15/2021,NYY,@,BAL,"L,1-8",CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.404,0.425,0.829,1,1.05,-0.101,1.1,-0.0006,-1.14,SS
2005,11,1377,11,4/16/2021,NYY,@,BAL,"L,6-7",CG,5,3,2,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0.326,0.442,0.465,0.907,1,1.33,0.206,1.35,0.0013,1.65,SS
2005,12,1378,12,4/17/2021,NYY,@,BAL,"L,4-8",CG,5,3,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.326,0.456,0.457,0.913,2,0.48,0.041,0.44,0.0002,0.97,SS
2005,13,1379,13,4/18/2021,NYY,,TBD,"W,19-8",CG,6,3,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0.327,0.476,0.449,0.925,1,0.31,0.026,0.26,0.0001,1.85,SS
2005,14,1380,14,4/19/2021,NYY,,TBD,"L,2-6",CG,4,4,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.358,0.493,0.491,0.983,1,1.52,-0.258,1.32,-0.0014,-1.5,SS
2005,15,1381,15,4/20/2021,NYY,@,TOR,"W,11-2",CG,6,5,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.362,0.493,0.483,0.976,1,0.4,0.005,0.35,0,0.64,SS
2005,16,1382,16,4/21/2021,NYY,@,TOR,"W,4-3",CG,5,4,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.371,0.487,0.484,0.971,1,0.85,0.008,0.85,0.0001,-0.02,SS
2005,17,1383,17,4/22/2021,NYY,,TEX,"L,3-5",CG,5,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.343,0.458,0.448,0.906,1,1.08,-0.097,0.95,-0.0005,-0.75,SS
2005,18,1384,18,4/23/2021,NYY,,TEX,"L,2-10",GS-9,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.338,0.471,0.441,0.912,1,0.36,0.036,0.3,0.0002,0.48,SS
