1995,1,1,28 (27),5/29/2021,NYY,@,SEA,"L,7-8",CG(12),5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1.69,-0.231,1.93,-0.0016,-1.44,SS
1995,2,2,29,5/30/2021,NYY,@,SEA,"L,3-7",CG,4,3,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.25,0.333,0.25,0.583,9,1.49,0.066,1.59,0.0004,0.34,SS
1995,3,3,30,5/31/2021,NYY,@,SEA,"L,9-11",GS-9,4,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.273,0.385,0.273,0.657,8,1.7,0.072,1.69,0.0004,0.49,SS
1995,4,4,31,6/2/2021,NYY,,CAL,"L,2-3",CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214,0.313,0.214,0.527,9,1.03,-0.072,0.93,-0.0004,-0.47,SS
1995,5,5,32,6/3/2021,NYY,,CAL,"L,2-4",CG,4,4,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0.222,0.3,0.278,0.578,9,1.16,0.045,0.91,0.0002,0.43,SS
1995,6,6,33,6/4/2021,NYY,,CAL,"W,11-3",CG,4,4,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.273,0.333,0.364,0.697,8,0.19,0.055,0.13,0.0002,1.37,SS
1995,7,7,34,6/5/2021,NYY,,OAK,"L,5-11",CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0.286,0.308,0.593,9,0.5,-0.053,0.38,-0.0002,-0.82,SS
1995,8,8,35,6/6/2021,NYY,,OAK,"L,6-8",GS-9,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.233,0.281,0.3,0.581,9,1.41,-0.082,0.94,-0.0003,-0.64,SS
1995,9,9,36,6/7/2021,NYY,,OAK,"W,6-1",CG,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.242,0.306,0.303,0.609,9,0.52,-0.014,0.31,-0.0001,0.04,SS
1995,10,10,37,6/8/2021,NYY,,OAK,"L,3-8",CG,4,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.243,0.3,0.351,0.651,9,0.36,0.058,0.23,0.0002,0.72,SS
1995,11,11,38,6/9/2021,NYY,,SEA,"L,1-11",CG,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.225,0.279,0.325,0.604,9,0.28,-0.022,0.16,-0.0001,-0.56,SS
1995,12,12,39,6/10/2021,NYY,,SEA,"L,2-3",GS-9,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.233,0.283,0.349,0.631,9,0.58,-0.023,0.3,-0.0001,-0.42,SS
1995,13,13,40,6/11/2021,NYY,,SEA,"W,10-7",CG,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.234,0.28,0.34,0.62,9,2.21,-0.03,0.97,-0.0001,-0.64,SS
1995,14,14,121 (80),9/4/2021,NYY,,SEA,"W,13-3",9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,0.234,0.28,0.34,0.62,8,,,,,,SS
1995,15,15,141 (19),9/26/2021,NYY,@,MIL,"W,5-4",GS-3,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.294,0.375,0.669,8,0.84,0.105,4.54,0.0034,1.09,SS
