2001,1,787,5 (4),7-Apr,NYY,,TOR,"L,2-3",CG,5,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,2,2.16,-0.209,2.58,-0.0015,-0.77,SS
2001,2,788,6,8-Apr,NYY,,TOR,"W,16-5",GS-7,5,5,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.5,0.9,2,0.26,0.054,0.3,0.0004,2.06,SS
2001,3,789,7,9-Apr,NYY,@,KCR,"W,13-4",CG,6,6,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.688,1.188,2,0.68,0.018,0.72,0.0001,1.71,SS
2001,4,790,8,10-Apr,NYY,@,KCR,"W,9-5",CG,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381,0.381,0.524,0.905,2,0.95,-0.129,1.06,-0.0009,-1.52,SS
2001,5,791,9,11-Apr,NYY,@,KCR,"W,8-5",CG,5,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.36,0.385,0.48,0.865,2,0.85,-0.031,0.94,-0.0002,-0.65,SS
2001,6,792,10,13-Apr,NYY,@,BOS,"L,2-3",CG(10),5,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.345,0.387,0.448,0.835,2,1.53,0.053,1.99,0.0004,0.87,SS
2001,7,793,11,14-Apr,NYY,@,BOS,"W,3-2",CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333,0.371,0.424,0.796,2,1.75,0.025,2.27,0.0002,-0.21,SS
2001,8,794,12,15-Apr,NYY,@,BOS,"L,4-5",CG,5,3,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0.306,0.375,0.389,0.764,2,1.63,0.002,2.15,0,0.8,SS
2001,9,795,13,16-Apr,NYY,@,BOS,"L,1-4",CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.364,0.375,0.739,2,1,-0.044,1.36,-0.0004,-0.23,SS
2001,10,796,14,17-Apr,NYY,@,TOR,"L,5-6",CG,5,4,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.318,0.388,0.409,0.797,2,0.97,0.068,1.21,0.0005,1.91,SS
