Rk,Gcar,Gtm,Date,Tm,Column1,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
28,239,28,May 2,SEA,,MIL,"W,8-1",CG,5,5,1,1,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0.328,0.373,0.528,0.901,2,0.37,0.032,0.46,0.0002,0.23,SS
29,240,29,May 3,SEA,,MIL,"L,4-17",GS-7,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.326,0.37,0.519,0.889,2,0.45,-0.055,0.55,-0.0004,-1.1,SS
30,241,30,May 4,SEA,,MIL,"W,9-0",CG,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.321,0.364,0.507,0.871,2,0.5,-0.069,0.62,-0.0005,-0.37,SS
31,242,31,May 6,SEA,@,CHW,"W,7-6",CG,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.309,0.351,0.489,0.841,2,1.77,-0.221,2.28,-0.0017,-1.92,SS
32,243,32,May 8,SEA,@,BAL,"L,3-13",CG,4,4,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0.301,0.342,0.476,0.818,2,0.93,-0.039,1.23,-0.0003,-0.81,SS
33,244,33,May 9,SEA,@,BAL,"W,8-2",CG,5,3,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.301,0.35,0.479,0.83,2,0.66,0.078,0.86,0.0006,0.77,SS
34,245,34,May 10,SEA,@,BAL,"W,3-2",CG(11),5,4,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.307,0.358,0.487,0.845,2,1.57,0.171,2.03,0.0013,0.37,SS
35,246,35,May 11,SEA,@,BAL,"L,5-9",CG,5,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.312,0.365,0.487,0.852,2,0.88,0.074,1.14,0.0006,0.68,SS
36,247,36,May 12,SEA,@,MIL,"L,8-9",CG,5,5,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.321,0.372,0.497,0.869,2,0.53,0.022,0.7,0.0002,0.07,SS
37,248,37,May 13,SEA,@,MIL,"W,2-1",CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.315,0.369,0.488,0.857,2,1.94,0.065,2.48,0.0005,-0.21,SS
