Rk,Gcar,Gtm,Date,Tm,Column1,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
1,2403,1,Apr 6,NYY,@,TBR,"L,6-7",CG,5,3,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.667,0.8,1,1.8,4,0.88,0.183,0.98,0.0012,1.99,3B
2,2404,2,Apr 7,NYY,@,TBR,"L,6-8",CG,5,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.286,0.5,0.429,0.929,4,0.72,-0.053,0.74,-0.0003,-0.91,3B
3,2405,3,Apr 8,NYY,@,TBR,"L,0-3",CG,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.3,0.5,0.5,1,4,0.82,0.024,0.8,0.0001,0.08,3B
4,2406,4,Apr 9,NYY,@,BAL,"W,6-2",CG,5,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.214,0.421,0.357,0.778,4,0.87,-0.078,0.83,-0.0005,-2.42,DH
5,2407,5,Apr 10,NYY,@,BAL,"W,5-4",CG(12),6,5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0.158,0.36,0.263,0.623,4,2.05,-0.214,2.01,-0.0013,-1.24,3B
6,2408,6,Apr 11,NYY,@,BAL,"W,6-4",GS-8,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.174,0.345,0.261,0.606,4,1.14,0,1.2,0,-0.18,3B
7,2409,7,Apr 13,NYY,,LAA,"W,5-0",CG,4,4,2,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.259,0.394,0.444,0.838,3,0.37,0.078,0.37,0.0005,1.16,3B
8,2410,8,Apr 14,NYY,,LAA,"L,1-7",CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226,0.351,0.387,0.738,4,0.81,-0.064,0.85,-0.0004,-1.09,DH
9,2411,9,Apr 15,NYY,,LAA,"W,11-5",CG,5,5,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.222,0.333,0.361,0.694,3,0.39,0.035,0.4,0.0002,-0.23,3B
10,2412,10,Apr 16,NYY,,MIN,"L,3-7",CG,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.348,0.375,0.723,3,1.07,0.027,1.1,0.0002,0.41,3B
11,2413,11,Apr 17,NYY,,MIN,"W,8-3",CG,5,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.227,0.333,0.341,0.674,4,0.57,-0.031,0.58,-0.0002,-0.72,3B
12,2414,12,Apr 18,NYY,,MIN,"L,5-6",9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0.327,0.333,0.66,9,1.87,-0.048,1.9,-0.0003,-0.24,PH
13,2415,13,Apr 19,NYY,,MIN,"W,7-6",CG,4,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0.357,0.354,0.711,3,0.74,0.045,0.75,0.0003,0.62,3B
14,2416,14,Apr 20,NYY,@,BOS,"W,6-2",CG,5,5,1,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.264,0.361,0.415,0.776,3,0.62,0.101,0.7,0.0007,0.86,DH
15,2417,15,Apr 21,NYY,@,BOS,"W,15-9",CG,6,5,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.241,0.343,0.379,0.723,4,0.63,0.056,0.72,0.0004,0.45,3B
16,2418,16,Apr 23,NYY,@,TEX,"W,7-4",CG,4,2,1,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0.25,0.366,0.433,0.8,4,1,0.206,1.11,0.0014,2.75,3B
17,2419,17,Apr 24,NYY,@,TEX,"L,0-2",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.234,0.347,0.406,0.753,3,1.59,-0.258,1.79,-0.0017,-2.36,DH
18,2420,18,Apr 25,NYY,@,TEX,"L,3-7",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.221,0.329,0.382,0.711,3,0.93,-0.096,1.01,-0.0006,-1.06,3B
19,2421,19,Apr 27,NYY,,DET,"W,7-6",CG,4,4,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.25,0.349,0.444,0.794,3,1.31,0.285,1.32,0.0017,2.13,DH
20,2422,20,Apr 28,NYY,,DET,"L,5-7",CG,4,3,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.253,0.356,0.44,0.796,4,0.33,0.013,0.35,0.0001,0.47,3B
21,2423,21,Apr 29,NYY,,DET,"W,6-2",CG,5,4,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0.253,0.359,0.43,0.789,3,1.25,0.131,1.28,0.0008,1.61,3B
22,2424,22,Apr 30,NYY,,BAL,"W,2-1",CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.244,0.354,0.415,0.769,3,0.66,-0.043,0.78,-0.0003,-0.52,DH
23,2425,23,May 1,NYY,,BAL,"L,1-7",CG,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256,0.36,0.419,0.779,3,1.22,-0.03,1.5,-0.0002,-0.45,3B
24,2426,24,May 2,NYY,,BAL,"L,0-5",CG,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.267,0.365,0.422,0.788,3,0.8,-0.037,0.9,-0.0003,-0.31,DH
