Rk,Gcar,Gtm,Date,Tm,Column1,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
87,2655,93,Jul 22,NYY,,BAL,"W,4-3",CG,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.275,0.375,0.518,0.893,3,0.72,0.058,1.39,0.0007,0.18,DH
88,2656,94,Jul 23,NYY,,BAL,"W,9-3",CG,5,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.272,0.373,0.511,0.884,3,0.44,0.062,0.79,0.0007,0.12,DH
89,2657,95,Jul 24,NYY,@,MIN,"L,1-10",CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.271,0.371,0.508,0.879,3,0.46,-0.024,0.68,-0.0002,-0.55,DH
90,2658,96,Jul 25,NYY,@,MIN,"W,8-5",CG,4,4,3,3,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0.277,0.375,0.539,0.914,3,1.31,0.413,2.03,0.0038,2.87,DH
91,2659,98 (1),Jul 27,NYY,@,TEX,"W,6-2",CG,5,5,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0.276,0.373,0.543,0.916,3,0.5,0.06,0.66,0.0005,-0.32,DH
92,2660,99,Jul 28,NYY,@,TEX,"W,21-5",CG,7,4,2,2,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0.279,0.379,0.545,0.925,3,0.49,0.126,0.63,0.001,2.96,DH
93,2661,100,Jul 29,NYY,@,TEX,"L,2-5",CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.278,0.378,0.542,0.92,3,0.92,-0.075,1.04,-0.0005,-0.65,DH
94,2662,101,Jul 30,NYY,@,TEX,"L,6-7",GS-9,5,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.278,0.378,0.538,0.917,3,1.25,0.059,1.52,0.0004,0.21,DH
95,2663,102,Jul 31,NYY,@,CHW,"W,13-6",GS-8,5,2,4,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0.282,0.386,0.544,0.93,3,0.74,0.129,1.03,0.0011,2.2,DH
96,2664,103,Aug 1,NYY,@,CHW,"L,2-8",CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.28,0.384,0.539,0.924,3,0.5,-0.045,0.62,-0.0003,-0.16,DH
97,2665,104,Aug 2,NYY,@,CHW,"W,12-3",GS-7,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.277,0.383,0.535,0.918,3,0.46,-0.027,0.63,-0.0002,-0.13,DH
98,2666,105,Aug 4,NYY,,BOS,"W,13-3",CG,5,3,2,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0.281,0.388,0.539,0.927,3,1.13,0.271,1.47,0.0021,2.46,DH
99,2667,106,Aug 5,NYY,,BOS,"L,1-2",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.278,0.384,0.533,0.917,3,1.69,-0.173,2.1,-0.0013,-0.98,DH
100,2668,107,Aug 6,NYY,,BOS,"W,2-1",CG,4,3,0,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0.281,0.388,0.537,0.924,3,0.93,0.143,1.28,0.0012,1.28,DH
101,2669,108,Aug 7,NYY,,TOR,"L,1-2",CG(10),4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.279,0.387,0.532,0.919,3,1.17,-0.172,2.04,-0.0018,-0.97,DH
102,2670,109,Aug 8,NYY,,TOR,"L,0-6",CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.278,0.385,0.529,0.914,3,0.49,0.02,0.94,0.0002,0.02,DH
103,2671,110,Aug 9,NYY,,TOR,"L,0-2",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.275,0.382,0.523,0.905,3,1.21,-0.118,2.5,-0.0015,-0.78,DH
104,2672,111,Aug 11,NYY,@,CLE,"L,4-5",CG(16),7,6,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.273,0.38,0.517,0.898,3,1.25,-0.004,2.05,0,0.05,DH
105,2673,112,Aug 12,NYY,@,CLE,"L,1-2",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0.271,0.377,0.512,0.889,3,1.84,-0.304,3.08,-0.0031,-1.83,DH
106,2674,113,Aug 13,NYY,@,CLE,"W,8-6",CG,5,4,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.268,0.375,0.507,0.882,3,0.73,-0.047,1.29,-0.0005,-1.11,DH
107,2675,114,Aug 14,NYY,@,TOR,"W,4-3",CG,5,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.267,0.373,0.505,0.878,3,1.09,-0.094,2.61,-0.0014,-0.97,DH
108,2676,116 (1),Aug 16,NYY,@,TOR,"L,1-3",CG,4,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0.265,0.372,0.501,0.873,3,1.23,-0.1,2.67,-0.0013,-0.7,DH
109,2677,117,Aug 17,NYY,,MIN,"W,8-7",CG(10),5,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.262,0.37,0.496,0.866,3,1.73,-0.116,3.05,-0.0012,-0.6,DH
110,2678,118,Aug 18,NYY,,MIN,"W,8-4",CG,5,5,1,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0.261,0.368,0.5,0.868,3,1.62,0.408,2.68,0.0041,1.54,DH
111,2679,119,Aug 19,NYY,,MIN,"W,4-3",CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.259,0.367,0.496,0.864,3,0.89,-0.067,1.43,-0.0007,-0.41,DH
112,2680,120,Aug 20,NYY,,CLE,"L,2-3",CG,4,4,2,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0.262,0.369,0.504,0.872,3,1.51,0.168,2.12,0.0014,1.36,DH
113,2681,121,Aug 21,NYY,,CLE,"L,3-7",CG,4,4,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0.262,0.368,0.501,0.869,3,1.64,0.058,2.41,0.0005,0.32,DH
114,2682,123 (1),Aug 23,NYY,,CLE,"L,3-4",7-8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.261,0.367,0.5,0.867,9,2.66,-0.061,4.24,-0.0006,-0.36,PH
115,2683,124,Aug 24,NYY,,HOU,"W,1-0",CG,4,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.259,0.366,0.496,0.862,3,1.48,-0.088,2.51,-0.0009,-0.43,DH
116,2684,125,Aug 25,NYY,,HOU,"L,1-15",GS-8,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.257,0.364,0.493,0.856,3,0.44,-0.032,0.7,-0.0003,-0.62,DH
117,2685,126,Aug 26,NYY,,HOU,"L,2-6",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.255,0.361,0.488,0.849,3,0.94,-0.088,1.61,-0.0009,-1.01,DH
118,2686,128 (1),Aug 29,NYY,@,ATL,"W,3-1",7-7,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.255,0.362,0.488,0.85,9,0.78,0.009,1.21,0.0001,0.22,PH
119,2687,129,Aug 30,NYY,@,ATL,"W,20-6",7-7,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.257,0.363,0.489,0.853,9,0.86,0.042,1.29,0.0004,1.63,PH
120,2688,130,Aug 31,NYY,@,BOS,"L,3-4",GS-9,5,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.256,0.364,0.487,0.851,3,1.79,0.083,2.49,0.0007,0.67,DH
121,2689,131,Sep 1,NYY,@,BOS,"W,3-1",CG,4,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.256,0.363,0.485,0.848,5,0.8,0.003,1.14,0,-0.19,DH
122,2690,132,Sep 2,NYY,@,BOS,"W,13-8",CG,5,5,1,1,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0.256,0.361,0.482,0.843,3,0.34,0.087,0.49,0.0008,-0.25,DH
