2013,31,2555,145,10-Sep,NYY,@,BAL,"W,7-5",GS-8,4,4,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0.301,0.388,0.496,0.883,2,1.29,0.209,0.86,0.0008,1.04,3B
2013,32,2556,146,11-Sep,NYY,@,BAL,"W,5-4",CG,4,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.299,0.383,0.513,0.896,2,1.21,0.074,1.24,0.0005,0.36,DH
2013,33,2557,147,12-Sep,NYY,@,BAL,"W,6-5",GS-9,5,2,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0.294,0.391,0.504,0.896,2,0.58,0.018,0.87,0.0002,0.62,DH
2013,34,2558,148,13-Sep,NYY,@,BOS,"L,4-8",CG,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.287,0.387,0.492,0.879,2,1.12,-0.002,1.57,0,-0.23,DH
2013,35,2559,149,14-Sep,NYY,@,BOS,"L,1-5",CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.28,0.384,0.48,0.864,4,0.56,-0.033,0.66,-0.0002,-0.63,DH
2013,36,2560,150,15-Sep,NYY,@,BOS,"L,2-9",GS-5,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.283,0.385,0.48,0.865,2,1.18,0.03,1.07,0.0002,0.23,DH
2013,37,2561,151,17-Sep,NYY,@,TOR,"L,0-2",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.275,0.375,0.466,0.841,2,1.22,-0.121,0.94,-0.0006,-0.99,DH
2013,38,2562,152,18-Sep,NYY,@,TOR,"W,4-3",CG,5,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.267,0.369,0.452,0.821,2,1.27,-0.124,0.55,-0.0003,-1.2,DH
2013,39,2563,153,19-Sep,NYY,@,TOR,"L,2-6",CG,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.261,0.366,0.442,0.808,2,0.7,-0.064,0.47,-0.0003,-0.29,DH
2013,40,2564,154,20-Sep,NYY,,SFG,"W,5-1",CG,4,4,1,1,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0.261,0.364,0.458,0.821,2,1.98,0.285,0.71,0.0006,2.76,DH
2013,41,2565,155,21-Sep,NYY,,SFG,"W,6-0",CG,4,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0.253,0.355,0.445,0.8,2,0.53,-0.006,0.26,0,-0.57,DH
2013,42,2566,156,22-Sep,NYY,,SFG,"L,1-2",GS-8,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.253,0.353,0.44,0.793,2,1.22,0.038,0.59,0.0001,-0.16,DH
2013,43,2567,157,24-Sep,NYY,,TBR,"L,0-7",CG,5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0.248,0.354,0.431,0.785,2,0.89,0.026,0.08,0,-0.37,DH
2013,44,2568,158,25-Sep,NYY,,TBR,"L,3-8",GS-8,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.244,0.348,0.423,0.771,2,1.13,-0.095,0,0,-0.82,DH
