Rk,Gcar,Gtm,Date,Tm,Column1,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
48,1952,68,Jun 13,NYY,@,HOU,"W,2-1",CG,4,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.316,0.397,0.571,0.968,4,0.78,0.084,0.73,0.0005,0.92,3B
49,1953,69,Jun 14,NYY,@,HOU,"W,8-4",CG,5,3,3,2,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0.322,0.407,0.589,0.996,4,0.75,0.102,0.75,0.0006,1.36,3B
50,1954,70,Jun 15,NYY,@,HOU,"W,13-0",GS-8,5,4,3,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0.326,0.411,0.603,1.014,4,0.52,0.001,0.53,0,2.66,3B
51,1955,71,Jun 17,NYY,,SDP,"W,8-0",CG,5,5,1,2,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0.328,0.411,0.619,1.03,4,0.35,0.07,0.4,0.0005,0.5,3B
52,1956,72,Jun 18,NYY,,SDP,"W,8-5",CG,4,4,2,3,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0.337,0.417,0.637,1.054,4,0.68,0.13,0.79,0.0009,1.81,3B
53,1957,73,Jun 19,NYY,,SDP,"W,2-1",CG,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.335,0.414,0.629,1.044,4,1.21,-0.01,1.46,-0.0001,-0.52,3B
54,1958,74,Jun 20,NYY,,CIN,"L,2-4",CG,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.335,0.416,0.625,1.041,4,1.11,0.048,1.38,0.0004,0.59,3B
55,1959,75,Jun 21,NYY,,CIN,"L,0-6",CG,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.413,0.623,1.035,4,1.08,-0.026,1.32,-0.0002,-0.37,3B
56,1960,76,Jun 22,NYY,,CIN,"W,4-1",CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.332,0.41,0.615,1.025,4,0.93,-0.087,1.06,-0.0006,-0.55,3B
57,1961,77,Jun 24,NYY,@,PIT,"L,5-12",CG,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.324,0.402,0.601,1.003,4,0.6,-0.081,0.76,-0.0006,-1.11,3B
58,1962,78,Jun 25,NYY,@,PIT,"W,10-0",GS-8,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.324,0.403,0.597,1,4,0.85,0.005,0.95,0,-0.02,3B
59,1963,79,Jun 27 (1),NYY,,NYM,"L,6-15",GS-8,4,4,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.332,0.409,0.614,1.022,4,1.01,0.047,1.18,0.0003,1.27,3B
60,1964,80,Jun 27 (2),NYY,@,NYM,"W,9-0",GS-8,5,3,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0.327,0.409,0.605,1.014,4,0.62,-0.016,0.65,-0.0001,-0.9,3B
61,1965,81,Jun 28,NYY,@,NYM,"W,3-2",CG,4,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.327,0.41,0.602,1.012,4,1.19,0.163,1.22,0.001,1.45,3B
62,1966,82,Jun 29,NYY,@,NYM,"L,1-3",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.322,0.404,0.591,0.995,3,1.36,-0.141,1.64,-0.001,-1.14,3B
63,1967,83,Jun 30,NYY,,TEX,"L,1-2",CG,4,3,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0.322,0.405,0.601,1.006,4,1.59,0.051,1.87,0.0004,1.2,3B
64,1968,84,Jul 1,NYY,,TEX,"L,2-3",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.316,0.399,0.591,0.99,4,1.37,-0.15,1.49,-0.001,-1.15,3B
65,1969,85,Jul 2,NYY,,TEX,"W,18-7",GS-8,5,3,4,2,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0.321,0.406,0.604,1.011,4,1.21,0.148,1.19,0.0009,3.86,3B
66,1970,86,Jul 3,NYY,,BOS,"L,0-7",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.316,0.401,0.594,0.995,4,0.61,-0.083,0.8,-0.0007,-1.25,3B
67,1971,87,Jul 4,NYY,,BOS,"L,4-6",CG,4,4,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.319,0.402,0.597,0.999,4,1.92,0.088,2.21,0.0006,1.36,3B
68,1972,88,Jul 5,NYY,,BOS,"W,2-1",CG,4,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0.32,0.407,0.596,1.003,4,0.91,0.067,0.85,0.0004,0.95,3B
69,1973,89,Jul 6,NYY,,BOS,"W,5-4",CG(10),4,4,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.323,0.408,0.606,1.014,4,1.31,0.096,1.43,0.0006,1.02,3B
70,1974,90,Jul 8,NYY,,TBR,"W,5-0",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.318,0.403,0.597,1,4,0.52,-0.054,0.57,-0.0004,-1.15,3B
71,1975,91,Jul 9,NYY,,TBR,"W,2-1",CG(10),4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.317,0.401,0.592,0.992,4,1.27,-0.102,1.5,-0.0007,-0.86,3B
72,1976,92,Jul 10,NYY,@,PIT,"L,2-4",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.312,0.395,0.583,0.978,3,1.66,-0.17,1.81,-0.0011,-1.27,3B
73,1977,93,Jul 11,NYY,@,TOR,"L,0-5",CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.311,0.394,0.578,0.971,4,0.71,-0.028,0.75,-0.0002,-0.64,3B
74,1978,94,Jul 12,NYY,@,TOR,"W,9-4",CG,5,5,1,2,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0.313,0.394,0.585,0.979,3,0.87,0.195,0.89,0.0012,1.89,3B
75,1979,95,Jul 13,NYY,@,TOR,"L,1-4",CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.312,0.392,0.581,0.972,3,0.67,-0.022,0.77,-0.0002,-0.41,3B
76,1980,96,Jul 18,NYY,,OAK,"W,7-1",CG,5,4,2,3,0,0,1,2,1,0,1,0,0,0,0,0,1,0,0.318,0.398,0.594,0.992,3,0.44,0.114,0.48,0.0008,2.38,3B
77,1981,97,Jul 19,NYY,,OAK,"W,4-3",CG(12),7,5,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0.313,0.396,0.583,0.979,3,1.88,-0.146,2.21,-0.001,-1.37,3B
78,1982,98,Jul 20,NYY,,OAK,"W,2-1",CG,4,3,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.313,0.394,0.581,0.975,3,1.03,0.015,1.36,0.0001,0.26,3B
79,1983,99,Jul 21,NYY,,MIN,"W,12-4",GS-8,4,3,2,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0.316,0.398,0.592,0.99,4,0.5,0.228,0.75,0.0021,3,3B
80,1984,100,Jul 22,NYY,,MIN,"W,8-2",CG,4,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.319,0.399,0.594,0.993,4,0.67,0.085,1.04,0.0008,0.68,3B
81,1985,101,Jul 23,NYY,,MIN,"W,5-1",CG,4,4,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.318,0.398,0.593,0.99,4,0.61,0.04,0.99,0.0004,1.28,3B
82,1986,102,Jul 25,NYY,@,BOS,"W,1-0",CG,4,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.32,0.399,0.592,0.99,4,1.22,0.033,2.48,0.0004,0.23,3B
83,1987,103,Jul 26,NYY,@,BOS,"W,10-3",GS-8,5,3,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.324,0.404,0.595,1,4,0.75,0.058,1.63,0.0008,1.33,3B
84,1988,104,Jul 27,NYY,@,BOS,"L,2-9",CG,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326,0.406,0.597,1.003,4,0.94,-0.048,2.17,-0.0007,-0.09,3B
85,1989,105,Jul 28,NYY,,BAL,"L,4-13",GS-9,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.323,0.404,0.592,0.996,4,0.39,-0.041,0.66,-0.0004,-0.41,3B
86,1990,106,Jul 29,NYY,,BAL,"L,6-7",CG,5,3,2,2,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0.326,0.409,0.602,1.011,4,1.67,0.139,2.83,0.0014,1.42,DH
87,1991,107,Jul 30,NYY,,BAL,"W,13-3",GS-8,4,4,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.328,0.41,0.61,1.02,4,0.78,0.233,1.28,0.0023,3.11,3B
88,1992,108,Jul 31,NYY,,LAA,"L,6-12",CG,5,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.326,0.407,0.607,1.014,4,0.29,-0.002,0.49,0,-0.43,3B
89,1993,109,Aug 1,NYY,,LAA,"L,0-1",CG,4,3,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0.323,0.406,0.601,1.007,4,2.24,-0.166,3.57,-0.0016,-1.01,3B
90,1994,110,Aug 2,NYY,,LAA,"W,8-2",CG,4,4,1,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0.325,0.407,0.609,1.016,4,0.42,0.024,0.61,0.0002,0.56,3B
91,1995,111,Aug 3,NYY,,LAA,"W,14-9",CG,5,4,3,1,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0.324,0.407,0.605,1.011,4,2.21,0.179,3.4,0.0017,0.89,3B
92,1996,112,Aug 4,NYY,@,TEX,"L,5-9",CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.322,0.405,0.599,1.004,4,1.03,-0.07,1.76,-0.0007,-0.4,3B
93,1997,113,Aug 5,NYY,@,TEX,"L,6-8",CG,5,3,1,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0.319,0.405,0.594,0.999,4,1.08,-0.11,1.82,-0.0011,-0.33,3B
94,1998,114,Aug 6,NYY,@,TEX,"W,5-3",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.315,0.401,0.587,0.988,4,0.93,-0.129,1.42,-0.0012,-2.01,DH
95,1999,115,Aug 7,NYY,@,TEX,"W,3-0",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0.312,0.397,0.581,0.978,4,0.86,-0.144,1.25,-0.0013,-1.78,3B
96,2000,116,Aug 8,NYY,@,LAA,"L,5-10",CG,4,3,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.312,0.398,0.587,0.985,4,0.96,0.091,1.47,0.0008,0.8,3B
97,2001,117,Aug 9,NYY,@,LAA,"L,4-11",CG,4,3,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.312,0.399,0.593,0.992,4,0.95,0.115,1.37,0.001,0.35,3B
98,2002,118,Aug 10,NYY,@,LAA,"L,3-4",CG,4,3,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0.315,0.402,0.599,1.002,4,1.65,0.039,2.04,0.0003,0.99,3B
99,2003,119,Aug 11,NYY,@,MIN,"L,0-4",CG,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.315,0.403,0.597,1.001,4,0.91,-0.005,1.14,0,-0.04,3B
100,2004,120,Aug 12,NYY,@,MIN,"W,9-6",CG(12),6,6,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0.313,0.4,0.598,0.998,4,1.55,0.168,1.57,0.001,-0.81,3B
101,2005,121,Aug 13,NYY,@,MIN,"L,2-4",CG,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312,0.399,0.597,0.996,3,1.43,-0.119,1.57,-0.0008,-0.83,3B
102,2006,122,Aug 15,NYY,,KCR,"L,3-4",CG,5,3,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0.312,0.399,0.595,0.994,4,2.84,0.068,1.9,0.0003,-0.15,3B
103,2007,123,Aug 16,NYY,,KCR,"W,3-2",CG(13),6,5,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0.308,0.396,0.587,0.983,4,2.67,-0.071,1.4,-0.0002,-0.5,3B
104,2008,124,Aug 17,NYY,,KCR,"W,15-6",GS-8,5,3,3,3,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0.313,0.402,0.598,1.001,4,0.57,0.238,0.39,0.001,4.7,3B
105,2009,125,Aug 19,NYY,@,TOR,"L,1-2",CG,4,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.313,0.401,0.595,0.996,4,1.62,-0.18,1.27,-0.0008,-1.36,3B
106,2010,126,Aug 20,NYY,@,TOR,"W,5-1",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.31,0.397,0.589,0.986,4,0.79,-0.092,0.39,-0.0003,-1.42,3B
107,2011,127,Aug 21,NYY,@,TOR,"L,3-14",GS-8,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.308,0.397,0.586,0.983,4,0.42,-0.035,0.3,-0.0002,-0.11,3B
108,2012,128,Aug 22,NYY,@,BAL,"W,9-4",CG,5,5,2,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0.309,0.397,0.589,0.986,4,1.63,0.114,0.85,0.0004,-0.24,3B
109,2013,129,Aug 23,NYY,@,BAL,"W,5-3",CG,4,3,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0.309,0.398,0.589,0.987,4,0.7,0.083,0.4,0.0003,0.76,3B
110,2014,130,Aug 24,NYY,@,BAL,"W,8-7",CG,5,3,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.312,0.402,0.59,0.992,4,1.04,0.073,0.82,0.0003,0.87,3B
111,2015,131,Aug 26,NYY,,BOS,"L,3-7",CG,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0.308,0.398,0.583,0.98,4,1.5,-0.278,1.94,-0.0022,-3.06,3B
112,2016,132,Aug 27,NYY,,BOS,"L,3-11",CG,4,4,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.31,0.399,0.587,0.985,4,0.77,0.147,0.71,0.0008,1.36,3B
113,2017,133,Aug 28,NYY,,BOS,"W,3-2",CG,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.307,0.395,0.581,0.976,4,1.7,-0.198,0.89,-0.0006,-1.57,3B
114,2018,134,Aug 29,NYY,,TOR,"W,2-1",CG,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.307,0.395,0.579,0.974,4,1.13,-0.052,0.54,-0.0002,-0.57,3B
115,2019,135,Aug 30,NYY,,TOR,"L,6-7",CG,5,5,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.306,0.393,0.575,0.968,4,1.75,-0.363,0.84,-0.0011,-1.4,3B
116,2020,136,Aug 31,NYY,,TOR,"L,2-6",CG,4,3,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.306,0.394,0.58,0.974,4,0.77,0.036,0.22,0.0001,0.68,3B
117,2021,137,Sep 1,NYY,@,DET,"W,13-9",CG,6,6,2,3,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0.309,0.395,0.579,0.974,4,0.69,0.128,0.17,0.0002,2.08,3B
118,2022,138,Sep 2,NYY,@,TBR,"W,7-2",CG,4,3,3,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.311,0.398,0.586,0.984,4,0.75,0.034,0.21,0.0001,1.39,3B
119,2023,139,Sep 3,NYY,@,TBR,"W,8-4",CG,5,4,2,3,1,0,1,4,1,0,1,0,0,0,0,0,0,1,0.315,0.402,0.597,0.999,4,0.71,0.118,0.23,0.0002,3.11,3B
120,2024,140,Sep 4,NYY,@,TBR,"L,5-7",CG,5,3,1,1,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0.315,0.404,0.602,1.006,3,0.35,0.019,0.14,0,0.66,3B
121,2025,141,Sep 5,NYY,@,SEA,"L,1-3",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.313,0.401,0.596,0.997,4,1.17,-0.126,0.27,-0.0002,-0.96,3B
122,2026,142,Sep 6,NYY,@,SEA,"W,7-4",CG,5,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.311,0.401,0.593,0.993,4,0.98,0,0.1,0,-0.27,3B
