2003,1,1115,1,3/30/2021,TEX,@,ANA,"W,6-3",CG,5,5,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.2,0.2,0.8,1,3,1.15,-0.102,1.4,-0.0008,-1.63,SS
2003,2,1116,2,4/1/2021,TEX,@,ANA,"L,0-10",CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.222,0.222,0.556,0.778,3,0.53,0,0.67,0,-0.2,SS
2003,3,1117,3,4/2/2021,TEX,@,ANA,"L,5-11",CG,5,5,1,1,0,0,1,3,0,0,2,0,0,0,0,1,0,0,0.214,0.214,0.643,0.857,3,0.86,0.1,1.04,0.0007,0.97,SS
2003,4,1118,4,4/4/2021,TEX,,SEA,"L,4-6",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.167,0.167,0.5,0.667,3,1.52,-0.156,1.74,-0.0011,-1.34,SS
2003,5,1119,5,4/5/2021,TEX,,SEA,"W,8-4",CG,5,4,1,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.273,0.304,0.727,1.032,3,0.52,0.083,0.58,0.0006,2.09,SS
2003,6,1120,6,4/6/2021,TEX,,SEA,"L,2-11",CG,4,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0.24,0.296,0.64,0.936,3,0.55,-0.018,0.63,-0.0001,-0.45,SS
2003,7,1121,7,4/8/2021,TEX,,OAK,"L,1-2",CG,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.214,0.29,0.571,0.862,3,1.76,-0.094,1.99,-0.0006,-0.46,SS
2003,8,1122,8,4/9/2021,TEX,,OAK,"L,5-13",GS-9,4,4,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.281,0.343,0.625,0.968,3,0.74,0.108,0.78,0.0007,1.13,SS
2003,9,1123,9,4/10/2021,TEX,,OAK,"W,5-4",CG,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.278,0.333,0.583,0.917,3,1.12,-0.048,1.1,-0.0003,-0.62,SS
2003,10,1124,10,4/11/2021,TEX,@,SEA,"W,4-2",CG,4,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.282,0.349,0.564,0.913,3,0.82,0.073,0.81,0.0004,0.58,SS
2003,11,1125,11,4/12/2021,TEX,@,SEA,"L,4-13",GS-7,4,2,1,1,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0.293,0.383,0.634,1.017,3,0.71,0.213,0.76,0.0014,2.8,SS
2003,12,1126,12,4/13/2021,TEX,@,SEA,"L,3-4",CG(13),6,5,1,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.326,0.415,0.717,1.132,3,0.99,0.189,1.02,0.0012,1.87,SS
2003,13,1127,13,4/14/2021,TEX,,ANA,"W,4-0",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.3,0.386,0.66,1.046,3,0.42,-0.054,0.43,-0.0003,-1.08,SS
2003,14,1128,14,4/15/2021,TEX,,ANA,"W,5-4",CG,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296,0.377,0.63,1.007,3,0.82,-0.015,0.87,-0.0001,-0.4,SS
