Rk,Gcar,Gtm,Date,Tm,Column1,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
13,1412,13,Apr 19,STL,@,ARI,"W,4-2",CG,5,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.321,.419,.660,1.080,3,1.14,-0.166,1.33,-0.12%,-1.55,1B
14,1413,14,Apr 20,STL,@,ARI,"L,7-9",CG,4,3,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,.321,.424,.696,1.121,3,.84,0.073,1.03,0.05%,0.73,1B
15,1414,15,Apr 21,STL,@,ARI,"W,9-4",CG,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.295,.394,.639,1.034,3,.71,-0.070,.85,-0.05%,-0.98,1B
16,1415,16,Apr 23,STL,@,SFG,"L,1-4",CG,4,4,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,.292,.387,.631,1.017,3,1.06,-0.079,1.31,-0.06%,-0.81,1B
17,1416,17,Apr 24,STL,@,SFG,"L,0-2",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.275,.367,.594,.961,3,1.22,-0.196,1.54,-0.15%,-1.61,1B
18,1417,18,Apr 25,STL,@,SFG,"W,2-0",CG,4,4,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,.301,.386,.644,1.029,3,.63,0.073,.75,0.05%,0.22,1B
19,1418,19,Apr 26,STL,,ATL,"W,4-3",CG,4,4,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.325,.402,.662,1.065,3,1.29,0.161,1.59,0.12%,1.08,1B
20,1419,20,Apr 27,STL,,ATL,"W,5-4",CG,4,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,.325,.407,.650,1.057,3,1.30,0.078,1.62,0.06%,0.47,1B
21,1420,21,Apr 28,STL,,ATL,"W,6-0",CG,5,4,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,.333,.417,.655,1.071,3,.66,0.142,.84,0.11%,0.19,1B
22,1421,23 (1),Apr 30,STL,,CIN,"L,2-3",CG,4,3,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.345,.430,.655,1.085,3,1.67,0.167,2.59,0.16%,0.82,1B
23,1422,24,May 1,STL,,CIN,"W,6-3",CG,5,3,1,1,1,0,0,2,2,1,1,0,0,0,0,0,0,0,.344,.438,.656,1.094,3,1.37,0.263,2.00,0.23%,1.79,1B
24,1423,25,May 2,STL,,CIN,"W,6-0",CG,4,4,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,.340,.431,.649,1.080,3,.52,-0.003,.78,0.00%,1.82,1B
25,1424,26,May 3,STL,@,PHI,"W,6-3",CG,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.333,.421,.626,1.047,3,.77,-0.057,1.04,-0.05%,-0.61,1B
26,1425,27,May 4,STL,@,PHI,"L,1-2",CG(10),5,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.327,.412,.615,1.027,3,1.87,-0.069,2.51,-0.06%,-0.98,1B
27,1426,28,May 5,STL,@,PHI,"L,0-4",CG,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.327,.415,.607,1.022,3,.86,0.026,1.15,0.02%,0.21,1B
