Rk,Gcar,Gtm,Date,Tm,Column1,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
12,525,44,May 24,SEA,@,MIN,"L,5-10",CG,5,3,3,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0.295,0.415,0.705,1.12,2,0.69,0.125,0.72,0.0008,1.69,SS
13,526,45,May 25,SEA,@,MIN,"W,15-5",GS-9,6,5,3,3,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0.327,0.441,0.714,1.155,2,0.57,0.129,0.57,0.0008,2.17,SS
14,527,46,May 26,SEA,@,MIN,"W,11-3",CG,5,5,3,3,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0.352,0.453,0.778,1.231,2,0.53,0.056,0.55,0.0004,1.37,SS
15,528,47,May 28,SEA,,TBD,"W,6-1",CG,5,4,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.362,0.464,0.759,1.222,2,0.5,0.043,0.54,0.0003,0.74,SS
16,529,48,May 29,SEA,,TBD,"W,11-5",CG,5,4,2,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0.371,0.473,0.774,1.247,2,0.48,0.068,0.54,0.0005,1.64,SS
17,530,49,May 30,SEA,,TBD,"L,7-15",GS-5,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.369,0.468,0.754,1.221,2,1.34,-0.083,1.6,-0.0006,-1.33,SS
18,531,50,May 31,SEA,,BAL,"W,10-6",CG,5,4,2,2,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0.377,0.476,0.826,1.302,2,0.6,0.151,0.66,0.001,2.73,SS
19,532,51,Jun 1,SEA,,BAL,"L,11-14",CG,6,4,1,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0.37,0.477,0.795,1.272,2,0.8,-0.058,0.91,-0.0004,-0.78,SS
20,533,52,Jun 2,SEA,,BAL,"W,4-2",CG,4,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.368,0.478,0.776,1.255,2,2,0.038,2.09,0.0002,0.68,SS
21,534,53,Jun 4,SEA,@,SDP,"L,2-3",CG,4,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.363,0.469,0.788,1.256,4,1.59,0.032,1.68,0.0002,0,SS
22,535,54,Jun 5,SEA,@,SDP,"L,2-3",CG(10),5,4,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.357,0.465,0.762,1.227,4,1.5,-0.083,1.55,-0.0005,-0.67,SS
23,536,55,Jun 6,SEA,@,SDP,"W,4-1",CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.345,0.457,0.736,1.193,2,0.72,-0.038,0.75,-0.0002,-0.52,SS
24,537,56,Jun 7,SEA,@,COL,"W,4-2",CG,5,3,2,2,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0.356,0.473,0.744,1.217,2,0.97,0.218,1.05,0.0014,2.34,SS
25,538,57,Jun 8,SEA,@,COL,"W,10-5",CG,5,5,2,3,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0.368,0.478,0.768,1.247,2,0.62,0.166,0.71,0.0011,2.47,SS
26,539,58,Jun 9,SEA,@,COL,"L,11-16",CG,5,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.36,0.467,0.74,1.207,2,0.66,-0.041,0.83,-0.0003,0.08,SS
27,540,59,Jun 11,SEA,,SFG,"W,7-3",CG,4,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.353,0.46,0.725,1.185,2,0.41,0.012,0.48,0.0001,-0.45,SS
28,541,60,Jun 12,SEA,,SFG,"L,11-15",CG,5,5,1,2,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0.355,0.457,0.72,1.177,2,0.8,0.068,0.98,0.0005,1.93,SS
29,542,61,Jun 13,SEA,,SFG,"L,4-8",CG,5,4,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.351,0.455,0.703,1.158,2,1.36,-0.035,1.56,-0.0002,-0.37,SS
30,543,62,Jun 14,SEA,@,DET,"L,7-8",CG,5,5,1,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0.345,0.446,0.681,1.127,2,1.14,-0.013,1.29,-0.0001,0.18,SS
31,544,63,Jun 15,SEA,@,DET,"W,5-4",CG,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.336,0.441,0.664,1.104,2,0.7,0.014,0.74,0.0001,-0.21,SS
32,545,64,Jun 16,SEA,@,DET,"W,7-1",CG,5,3,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0.336,0.435,0.656,1.091,2,0.69,-0.002,0.82,0,-0.11,SS
33,546,65,Jun 17,SEA,@,DET,"W,4-3",CG,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.333,0.43,0.667,1.097,2,2.27,-0.078,2.82,-0.0006,-0.79,SS
34,547,66,Jun 18,SEA,@,CLE,"W,9-4",CG,5,5,1,2,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0.336,0.429,0.664,1.094,2,0.55,0.136,0.71,0.0011,1.94,SS
35,548,67,Jun 19,SEA,@,CLE,"L,6-10",CG,5,5,2,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0.338,0.429,0.669,1.098,2,0.8,0.022,1.1,0.0002,-0.01,SS
36,549,68,Jun 20,SEA,@,CLE,"L,5-13",GS-7,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.338,0.43,0.669,1.099,2,0.45,0.008,0.61,0.0001,-0.19,SS
37,550,69,Jun 21,SEA,@,CLE,"L,3-4",CG(12),6,5,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0.326,0.421,0.646,1.067,2,1.96,-0.227,2.48,-0.0017,-1.55,SS
38,551,70,Jun 22,SEA,,ANA,"L,2-4",CG,4,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.331,0.423,0.649,1.072,2,1.26,0.216,1.65,0.0017,1.09,SS
39,552,71,Jun 23,SEA,,ANA,"W,8-3",CG,5,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.322,0.411,0.632,1.043,2,0.57,-0.134,0.72,-0.001,-2.36,SS
40,553,72,Jun 24,SEA,,ANA,"L,7-12",CG,5,5,2,3,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0.331,0.416,0.65,1.066,2,0.5,0.178,0.63,0.0014,2.95,SS
41,554,73,Jun 25,SEA,,TEX,"L,4-14",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.323,0.407,0.634,1.041,3,0.71,-0.067,1.04,-0.0006,-0.61,SS
42,555,74,Jun 26,SEA,,TEX,"W,5-4",CG,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.313,0.397,0.614,1.011,2,0.75,-0.104,1,-0.0008,-1.46,SS
43,556,75,Jun 27,SEA,,TEX,"W,5-2",CG,5,4,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.312,0.397,0.606,1.003,2,0.64,0.038,0.94,0.0003,0.28,SS
44,557,76,Jun 29,SEA,@,OAK,"W,2-1",CG(12),5,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0.305,0.392,0.592,0.984,2,1.3,-0.104,1.73,-0.0008,-0.71,SS
45,558,77,Jun 30,SEA,@,OAK,"L,5-14",GS-8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.298,0.385,0.579,0.963,2,0.83,-0.114,1.15,-0.0009,-1.65,SS
46,559,78,Jul 1,SEA,@,OAK,"L,4-5",CG,4,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.298,0.387,0.58,0.967,2,1.02,-0.025,1.37,-0.0002,0.2,SS
47,560,79,Jul 2,SEA,@,TEX,"L,6-7",CG,5,4,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.297,0.382,0.573,0.955,4,2.33,-0.072,3.35,-0.0006,-0.92,SS
48,561,80,Jul 3,SEA,@,TEX,"W,13-12",CG,5,5,2,3,0,0,2,4,0,0,1,0,0,0,0,0,1,0,0.305,0.387,0.605,0.993,4,1.16,0.277,1.49,0.0021,3.05,SS
49,562,81,Jul 4,SEA,@,TEX,"W,6-0",CG,4,4,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.304,0.385,0.598,0.983,4,0.68,0.022,0.99,0.0002,-1.24,SS
50,563,82,Jul 5,SEA,@,ANA,"W,10-0",GS-9,5,5,4,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.317,0.394,0.633,1.027,4,0.24,0.105,0.32,0.0008,1.94,SS
51,564,83,Jul 6,SEA,@,ANA,"L,2-8",CG,4,3,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,1,0.322,0.4,0.653,1.053,4,1.1,0.161,1.55,0.0014,1.7,SS
52,565,84,Jul 7,SEA,@,ANA,"L,3-10",CG,4,4,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.33,0.406,0.675,1.081,4,0.93,0.186,1.26,0.0015,1.59,SS
53,566,85,Jul 9,SEA,@,LAD,"L,0-5",CG,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.325,0.403,0.665,1.068,4,0.68,-0.03,0.8,-0.0002,-0.46,SS
54,567,86,Jul 10,SEA,@,LAD,"L,1-2",CG,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.321,0.401,0.656,1.056,4,1.38,-0.031,1.42,-0.0002,-0.45,SS
55,568,87,Jul 11,SEA,@,LAD,"L,3-14",CG,4,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.316,0.398,0.647,1.045,4,0.66,-0.04,0.65,-0.0002,-0.67,SS
56,569,88,Jul 15,SEA,,SDP,"L,2-3",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.311,0.392,0.635,1.027,4,1.28,-0.11,1.18,-0.0006,-1.21,SS
57,570,89,Jul 16,SEA,,SDP,"L,1-2",CG,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314,0.394,0.637,1.031,4,1.85,-0.058,1.46,-0.0003,-0.27,SS
58,571,90,Jul 17,SEA,,SDP,"W,9-1",CG,5,4,2,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.317,0.398,0.648,1.045,2,0.69,0.213,0.47,0.0009,3.23,SS
59,572,91,Jul 18,SEA,,ARI,"W,8-7",CG(10),5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.315,0.394,0.638,1.032,2,1.48,-0.169,1.24,-0.0009,-0.96,SS
60,573,92,Jul 19,SEA,,ARI,"W,7-5",CG,4,4,1,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0.318,0.396,0.648,1.044,2,1.84,0.29,1.53,0.0014,2.88,SS
61,574,93,Jul 20,SEA,,ARI,"L,0-6",CG,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.321,0.397,0.65,1.047,2,0.86,-0.056,0.81,-0.0003,-0.32,SS
62,575,94,Jul 21,SEA,,OAK,"L,3-13",GS-9,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.316,0.391,0.639,1.031,2,0.49,-0.055,0.44,-0.0003,-1.08,SS
63,576,95,Jul 22,SEA,,OAK,"W,5-4",CG(10),5,5,3,3,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0.321,0.395,0.651,1.046,2,2.29,0.391,1.64,0.0017,2.73,SS
64,577,96,Jul 23,SEA,@,MIN,"L,4-5",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.316,0.39,0.64,1.03,2,1.16,-0.11,0.79,-0.0005,-1.52,SS
65,578,97,Jul 24,SEA,@,MIN,"L,3-10",CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.313,0.388,0.633,1.021,2,0.87,-0.013,0.5,0,-0.54,SS
66,579,98,Jul 25,SEA,@,MIN,"W,4-3",CG,4,4,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.315,0.389,0.642,1.032,2,0.73,0.106,0.34,0.0003,1.44,SS
67,580,100 (1),Jul 28,SEA,@,KCR,"L,3-5",CG,5,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0.312,0.389,0.635,1.024,2,0.83,-0.079,0.34,-0.0002,-0.58,SS
68,581,101,Jul 29,SEA,@,KCR,"W,8-4",CG,5,5,1,2,1,0,1,3,0,0,2,0,0,0,0,0,0,0,0.313,0.39,0.646,1.035,4,1.19,0.124,0.46,0.0003,0.62,SS
69,582,102,Jul 30,SEA,,BAL,"W,7-4",CG,4,4,1,1,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0.313,0.388,0.651,1.039,4,1.49,0.202,0.62,0.0005,1.6,SS
70,583,103,Jul 31,SEA,,BAL,"W,5-2",CG,4,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.312,0.386,0.645,1.031,4,0.53,-0.036,0.25,-0.0001,-0.39,SS
71,584,104,Aug 1,SEA,,BAL,"W,3-1",CG,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.308,0.382,0.638,1.02,4,1.54,-0.119,0.8,-0.0004,-1.08,SS
72,585,105,Aug 2,SEA,,TBD,"W,4-0",CG,4,3,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.309,0.384,0.635,1.019,4,1.27,0.031,0.64,0.0001,-0.24,SS
73,586,106,Aug 3,SEA,,TBD,"W,5-2",CG,4,4,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.308,0.382,0.64,1.022,4,0.89,0.164,0.54,0.0006,1.08,SS
74,587,107,Aug 4,SEA,,TBD,"L,1-7",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.303,0.378,0.631,1.009,4,0.58,-0.065,0.4,-0.0003,-1.12,SS
75,588,108,Aug 5,SEA,,NYY,"L,4-7",CG,4,3,1,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0.304,0.376,0.638,1.014,4,1.39,0.063,0.82,0.0002,0.94,SS
76,589,109,Aug 6,SEA,,NYY,"L,8-11",CG,5,4,1,2,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0.306,0.376,0.646,1.023,4,0.95,-0.022,0.48,-0.0001,1.29,SS
77,590,110,Aug 7,SEA,,NYY,"L,0-1",CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.303,0.375,0.64,1.015,4,1.99,-0.142,0.65,-0.0003,-1.1,SS
78,591,111,Aug 8,SEA,,NYY,"L,3-9",CG,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.306,0.376,0.638,1.015,4,0.63,0.02,0.14,0,0.59,SS
79,592,112,Aug 9,SEA,,CHW,"W,6-4",CG,4,4,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.308,0.378,0.636,1.014,4,1.08,0.037,0.15,0,0.07,SS
80,593,113,Aug 10,SEA,,CHW,"W,4-3",CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308,0.376,0.631,1.008,4,1.15,-0.024,0.21,0,-0.22,SS
81,594,114,Aug 11,SEA,,CHW,"W,11-2",CG,4,4,2,3,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0.313,0.381,0.642,1.023,4,0.57,0.156,0.1,0.0002,4.59,SS
82,595,115,Aug 13,SEA,@,BOS,"L,6-11",CG,5,5,2,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.315,0.381,0.648,1.029,4,1.35,0.136,0.37,0.0002,0.9,SS
83,596,116,Aug 14,SEA,@,BOS,"L,2-13",GS-8,4,4,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.317,0.382,0.658,1.041,4,0.49,-0.026,0.11,0,0.96,SS
84,597,117,Aug 15,SEA,@,BOS,"W,4-3",CG,4,3,3,2,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0.32,0.386,0.668,1.054,4,1.24,0.414,0.2,0.0004,3.38,SS
85,598,118,Aug 16,SEA,@,TOR,"W,7-5",CG,5,3,1,1,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0.32,0.389,0.674,1.063,4,1.11,0.122,0.21,0.0001,2.1,SS
86,599,119,Aug 17,SEA,@,TOR,"W,8-5",CG,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.318,0.386,0.667,1.053,4,0.66,-0.078,0.16,-0.0001,-1.85,SS
87,600,120,Aug 18,SEA,@,TOR,"W,5-1",CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.318,0.385,0.662,1.047,4,0.5,-0.034,0.17,-0.0001,-0.46,SS
88,601,121,Aug 20,SEA,,CLE,"L,4-7",CG,5,5,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.316,0.383,0.655,1.038,4,1.53,-0.118,0.54,-0.0003,-0.77,SS
89,602,122,Aug 21,SEA,,CLE,"L,0-6",CG,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.313,0.381,0.649,1.031,4,0.99,-0.042,0.29,-0.0001,-0.79,SS
90,603,123,Aug 22,SEA,,CLE,"L,4-7",CG(10),5,4,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.313,0.382,0.648,1.029,4,0.83,0.004,0.18,0,0.25,SS
91,604,124,Aug 23,SEA,,CLE,"W,4-1",CG,4,4,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.315,0.383,0.654,1.037,4,0.45,0.085,0.08,0.0001,1.01,SS
92,605,125,Aug 24,SEA,,DET,"W,5-0",CG,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.314,0.381,0.65,1.031,4,0.4,0.069,0.08,0.0001,0.38,SS
93,606,126,Aug 25,SEA,,DET,"W,3-2",CG,4,4,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0.313,0.38,0.648,1.028,4,1.01,0.045,0.18,0.0001,0.27,SS
94,607,127,Aug 27,SEA,@,NYY,"L,0-8",CG,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.313,0.381,0.646,1.027,4,0.8,-0.027,0.24,-0.0001,-0.19,SS
95,608,128,Aug 28,SEA,@,NYY,"L,1-2",CG,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0.31,0.378,0.639,1.016,4,1.75,-0.293,0.33,-0.0003,-1.71,SS
96,609,129,Aug 29,SEA,@,NYY,"L,5-11",CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.309,0.376,0.635,1.011,4,0.82,-0.072,0.09,-0.0001,-0.52,SS
97,610,130,Aug 30 (1),SEA,@,CHW,"W,5-2",CG,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311,0.377,0.632,1.008,4,0.79,-0.101,0.06,0,-1.01,SS
98,611,131,Aug 30 (2),SEA,@,CHW,"W,14-6",CG,5,3,3,1,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0.311,0.379,0.629,1.009,4,0.75,0.039,0.08,0,1.66,SS
99,612,132,Aug 31,SEA,@,CHW,"W,11-4",GS-9,5,4,2,3,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0.315,0.384,0.646,1.03,4,0.38,0.17,0.05,0.0001,2.12,SS
100,613,133,Sep 1,SEA,@,CHW,"W,3-2",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.312,0.381,0.639,1.02,4,1.28,-0.144,0.2,-0.0001,-1.23,SS
101,614,134,Sep 3,SEA,,BOS,"W,2-1",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0.309,0.377,0.633,1.01,4,1.43,-0.203,0.38,-0.0003,-1.42,SS
102,615,135,Sep 4,SEA,,BOS,"L,0-4",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.306,0.374,0.627,1,4,0.74,-0.083,0.23,-0.0002,-0.94,SS
103,616,136,Sep 5,SEA,,BOS,"L,7-9",CG,5,5,1,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0.304,0.372,0.629,1.001,4,1.17,-0.052,0.15,0,-0.35,SS
104,617,137,Sep 6,SEA,,BOS,"L,2-3",CG,5,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.301,0.37,0.623,0.993,4,1.81,-0.163,0.13,-0.0001,-1.12,SS
105,618,138,Sep 7,SEA,,TOR,"W,7-4",CG,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.301,0.369,0.619,0.988,4,0.49,-0.018,0.01,0,-0.25,SS
106,619,139,Sep 8,SEA,,TOR,"W,4-3",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.298,0.366,0.613,0.979,4,1.07,-0.12,0.03,0,-1.12,SS
107,620,140,Sep 10,SEA,@,BAL,"L,4-5",CG(12),5,5,1,2,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0.299,0.366,0.618,0.984,4,1.52,0.19,0.07,0.0001,1.83,SS
108,621,141,Sep 11,SEA,@,BAL,"L,2-4",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0.296,0.363,0.612,0.975,4,1.62,-0.084,0.03,0,-0.5,SS
109,622,142,Sep 12,SEA,@,BAL,"L,1-4",CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.294,0.362,0.607,0.97,4,1.22,-0.069,0,0,-0.6,SS
110,623,143,Sep 13,SEA,@,BAL,"L,4-5",CG(10),5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.291,0.359,0.6,0.959,4,2.05,-0.295,0,0,-2.16,SS
111,624,144,Sep 14,SEA,@,TBD,"W,5-1",CG,5,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.29,0.357,0.596,0.953,2,0.6,-0.103,0,0,-0.98,SS
112,625,145,Sep 15,SEA,@,TBD,"L,4-8",CG,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.287,0.353,0.589,0.943,2,1.12,-0.161,0,0,-1.63,SS
113,626,146,Sep 16,SEA,@,TBD,"W,5-3",CG,4,3,1,1,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0.287,0.355,0.594,0.949,2,2.05,0.454,0,0,2.34,SS
114,627,147,Sep 17,SEA,,MIN,"W,4-3",CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.285,0.354,0.59,0.944,2,0.83,-0.048,0,0,-0.26,SS
115,628,148,Sep 18,SEA,,MIN,"W,5-0",CG,4,4,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.287,0.355,0.596,0.951,2,0.74,0.046,0,0,0.44,SS
116,629,149,Sep 19,SEA,,MIN,"L,1-2",CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.287,0.354,0.593,0.947,2,1.32,-0.102,0,0,-0.61,SS
117,630,150,Sep 20,SEA,,KCR,"L,9-10",CG,5,4,2,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0.289,0.356,0.594,0.951,2,1.46,0.272,0,0,2.42,SS
118,631,151,Sep 21,SEA,,KCR,"W,13-3",GS-9,5,4,4,2,0,0,2,2,0,0,0,1,0,0,1,0,0,0,0.29,0.359,0.606,0.965,2,0.44,0.036,0,0,2.41,SS
119,632,152,Sep 22,SEA,,KCR,"L,6-12",GS-8,4,3,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0.291,0.358,0.605,0.963,2,0.95,-0.03,0,0,-0.6,SS
120,633,153,Sep 24,SEA,,ANA,"W,4-3",CG(10),5,4,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0.29,0.358,0.602,0.96,2,1.73,-0.237,0,0,-1.45,SS
121,634,154,Sep 25,SEA,,ANA,"L,3-7",CG,5,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.29,0.359,0.599,0.957,2,0.47,-0.014,0,0,-0.58,SS
122,635,155,Sep 26,SEA,,ANA,"W,3-2",CG,4,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0.289,0.36,0.596,0.956,2,1.33,0.02,0,0,0.02,SS
123,636,156,Sep 27,SEA,@,TEX,"L,2-3",CG,4,3,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0.287,0.357,0.593,0.95,2,0.9,-0.045,0,0,-0.43,SS
124,637,157,Sep 28,SEA,@,TEX,"L,0-10",GS-8,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.285,0.356,0.589,0.945,2,0.77,-0.043,0,0,-0.79,SS
