Rk,Gcar,Gtm,Date,Tm,Column1,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
110,1150,113,Aug 10,DET,,TBR,"L,0-8",CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.338,.426,.627,1.053,4,1.96,-0.215,.19,-0.01%,-1.40,1B
111,1151,114,Aug 11,DET,,TBR,"W,3-2",CG,4,2,1,1,1,0,0,0,2,1,0,0,0,0,0,1,0,0,.339,.429,.629,1.057,4,1.20,0.074,.08,0.00%,0.45,1B
112,1152,115,Aug 13,DET,@,CHW,"L,4-8",CG,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.338,.427,.625,1.052,4,.84,-0.006,.09,0.00%,0.29,1B
113,1153,116,Aug 14,DET,@,CHW,"W,3-2",CG,4,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.338,.428,.623,1.051,4,1.67,-0.074,.13,0.00%,-0.10,1B
114,1154,117,Aug 15,DET,@,CHW,"W,13-8",CG,6,3,2,2,0,0,1,1,3,3,0,0,0,0,0,0,0,0,.341,.433,.630,1.063,4,.89,0.155,.07,0.01%,1.45,1B
115,1155,118,Aug 16,DET,@,NYY,"W,3-1",CG,5,4,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,.340,.432,.634,1.066,4,.62,0.063,.05,0.00%,1.29,1B
116,1156,119,Aug 17,DET,@,NYY,"L,2-6",CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.337,.431,.629,1.060,4,1.04,-0.095,.10,-0.01%,-0.94,1B
117,1157,120,Aug 18,DET,@,NYY,"L,5-9",CG,4,3,3,2,0,0,2,2,0,0,0,1,0,0,0,0,0,0,.340,.433,.644,1.077,4,.75,0.150,.05,0.01%,1.94,1B
118,1158,121,Aug 19,DET,@,NYY,"L,5-11",GS-7,3,3,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,.340,.433,.649,1.082,4,.70,0.143,.02,0.00%,1.52,1B
119,1159,122,Aug 20,DET,,CLE,"W,6-0",CG,5,5,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,.340,.432,.646,1.078,4,.34,0.010,.01,0.00%,-0.83,1B
