Rk,Gcar,Gtm,Date,Tm,Column1,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
23,2742,48,5/28/2021,NYY,@,TBR,"L,5-9",CG,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.176,0.247,0.424,0.671,4,0.57,-0.076,0.5,-0.0004,-1.78,DH
24,2743,49,5/29/2021,NYY,@,TBR,"W,2-1",CG,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.17,0.24,0.409,0.649,5,0.68,-0.05,0.57,-0.0003,-0.41,DH
25,2744,52 (2),6/1/2021,NYY,@,TOR,"L,0-7",CG,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.174,0.24,0.413,0.653,6,0.77,0.003,0.61,0,-0.06,DH
26,2745,53,6/2/2021,NYY,@,DET,"W,5-4",CG,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.177,0.24,0.406,0.647,5,0.82,0.015,0.53,0.0001,-0.1,DH
27,2746,54,6/3/2021,NYY,@,BAL,"L,5-6",CG,4,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.18,0.241,0.43,0.671,4,1.11,0.013,0.91,0.0001,0.28,DH
28,2747,55,6/4/2021,NYY,@,BAL,"W,8-6",CG,5,5,1,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0.2,0.257,0.438,0.695,4,0.72,0.118,0.56,0.0006,1.64,DH
29,2748,56,6/5/2021,NYY,@,BAL,"L,1-3",CG,4,4,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.211,0.265,0.44,0.705,3,1.31,0.039,1.18,0.0002,0.29,DH
30,2749,57,6/6/2021,NYY,,LAA,"W,5-2",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.204,0.256,0.425,0.681,4,0.62,-0.066,0.4,-0.0003,-0.63,DH
31,2750,58,6/7/2021,NYY,,LAA,"W,6-3",CG,4,4,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.214,0.264,0.427,0.691,4,0.5,0.049,0.33,0.0002,0.68,DH
32,2751,59,6/8/2021,NYY,,LAA,"W,12-6",CG,5,5,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.221,0.269,0.426,0.695,4,1.48,-0.035,1.13,-0.0002,-0.47,DH
33,2752,60,6/9/2021,NYY,,LAA,"W,6-3",CG,5,4,0,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0.222,0.267,0.429,0.695,4,1.02,-0.038,0.85,-0.0002,-0.84,DH
34,2753,61,6/10/2021,NYY,,DET,"W,4-0",CG,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.217,0.266,0.419,0.685,4,0.64,0.027,0.56,0.0001,-0.42,DH
35,2754,62,6/11/2021,NYY,,DET,"L,1-6",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.211,0.259,0.406,0.665,4,0.64,-0.066,0.6,-0.0004,-0.77,DH
36,2755,64 (1),6/14/2021,NYY,@,COL,"L,10-13",6-6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209,0.257,0.403,0.66,9,0.78,-0.024,0.63,-0.0001,-0.26,PH
37,2756,66 (1),6/16/2021,NYY,@,MIN,"W,4-1",CG,4,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.217,0.264,0.406,0.669,4,0.97,-0.001,0.64,0,-0.33,DH
38,2757,67,6/17/2021,NYY,@,MIN,"W,8-2",CG,5,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.218,0.268,0.401,0.669,4,0.3,-0.004,0.2,0,-0.2,DH
39,2758,68,6/18/2021,NYY,@,MIN,"W,7-6",CG,4,4,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.219,0.268,0.418,0.685,4,1.12,0.01,0.86,0.0001,0.98,DH
40,2759,69,6/19/2021,NYY,@,MIN,"L,4-7",CG,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.22,0.267,0.413,0.68,4,1.18,-0.003,0.97,0,-0.14,DH
41,2760,70,6/21/2021,NYY,,COL,"L,4-8",CG,4,3,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.216,0.261,0.405,0.666,3,1.66,-0.179,1.29,-0.0008,-1.59,DH
42,2761,71,6/22/2021,NYY,,COL,"W,9-8",CG,5,5,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.215,0.259,0.399,0.658,4,1.73,-0.187,1.33,-0.0009,-1.31,DH
43,2762,72,6/24/2021,NYY,,MIN,"W,5-3",CG,4,4,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.222,0.264,0.401,0.666,4,1.42,0.069,1.18,0.0003,0.36,DH
44,2763,73,6/25/2021,NYY,,MIN,"W,2-1",GS-8,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.223,0.264,0.398,0.662,4,1.96,-0.082,1.69,-0.0004,-0.92,DH
45,2764,76 (2),6/28/2021,NYY,,TEX,"L,1-7",CG,4,3,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0.219,0.258,0.391,0.649,3,0.95,-0.097,0.75,-0.0005,-0.7,DH
46,2765,77,6/29/2021,NYY,,TEX,"W,9-7",CG,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.213,0.251,0.379,0.631,3,1.34,-0.218,0.83,-0.0008,-2.35,DH
47,2766,78,6/30/2021,NYY,,TEX,"W,2-1",CG,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.219,0.257,0.382,0.639,3,1.34,0.016,0.89,0.0001,0.41,DH
48,2767,79,7/1/2021,NYY,@,SDP,"L,6-7",9-GF,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.223,0.26,0.385,0.646,6,0.73,0.038,0.52,0.0002,1,PH
49,2768,81 (1),7/3/2021,NYY,@,SDP,"W,6-3",9-9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0.259,0.383,0.642,9,0.27,-0.007,0.17,0,-0.22,PH
50,2769,83 (1),7/5/2021,NYY,@,CHW,"W,9-0",CG,6,6,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.22,0.256,0.382,0.638,3,0.57,0.168,0.36,0.0006,0.32,DH
51,2770,87 (3),7/9/2021,NYY,@,CLE,"W,7-6",6-6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22,0.26,0.382,0.642,9,2.25,0.047,1.29,0.0002,0.35,PH
52,2771,89 (1),7/15/2021,NYY,,BOS,"L,3-5",CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221,0.26,0.379,0.639,6,0.75,-0.053,0.61,-0.0003,-0.34,DH
53,2772,90,7/16/2021,NYY,,BOS,"L,2-5",CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.218,0.26,0.373,0.633,4,0.78,-0.027,0.54,-0.0001,-0.39,DH
54,2773,91,7/17/2021,NYY,,BOS,"W,3-1",CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.214,0.259,0.367,0.627,4,0.79,-0.043,0.45,-0.0002,-0.61,DH
55,2774,92,7/18/2021,NYY,,BAL,"W,2-1",CG,4,3,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.216,0.264,0.382,0.646,5,0.84,0.078,0.6,0.0003,0.59,DH
56,2775,93,7/19/2021,NYY,,BAL,"W,7-1",GS-8,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.213,0.264,0.376,0.64,5,0.54,-0.05,0.42,-0.0002,-0.39,DH
57,2776,95 (1),7/21/2021,NYY,,BAL,"L,1-4",CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.26,0.371,0.631,7,1.05,-0.065,1.01,-0.0004,-0.55,DH
58,2777,96,7/22/2021,NYY,,SFG,"W,3-2",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.206,0.256,0.364,0.619,4,1.15,-0.143,0.77,-0.0006,-2.04,DH
59,2778,102 (5),7/29/2021,NYY,@,TBR,"L,1-5",9-GF,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.259,0.367,0.625,9,0.39,0.019,0.36,0.0001,0.38,PH
60,2779,103,7/30/2021,NYY,@,TBR,"L,3-6",CG,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.206,0.254,0.36,0.614,4,0.79,-0.079,0.65,-0.0004,-0.71,DH
61,2780,104,7/31/2021,NYY,@,TBR,"L,3-5",9-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.205,0.253,0.358,0.611,9,0.92,-0.023,0.69,-0.0001,-0.15,PH
62,2781,106 (1),8/2/2021,NYY,@,NYM,"L,1-7",9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0.252,0.356,0.609,8,0,0,0,0,-0.1,PH
63,2782,113 (6),8/10/2021,NYY,@,BOS,"W,9-4",7-7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0.251,0.355,0.606,9,3.25,-0.057,2.1,-0.0002,-0.33,PH
64,2783,114,8/11/2021,NYY,@,BOS,"W,4-2",CG,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.199,0.247,0.348,0.595,4,1.4,-0.052,1.12,-0.0003,-0.61,DH
65,2784,115,8/12/2021,NYY,,TBR,"W,6-3",GS-9,4,4,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.2,0.247,0.351,0.598,3,0.78,0.066,0.59,0.0003,0.69,3B DH
