Year,Rk,Gcar,Gtm,Date,Tm,Column1,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
2010,38,712,62,12-Jun,NYY,,HOU,"W,9-3",CG,4,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.248,0.333,0.442,0.775,8,0.66,-0.033,0.91,-0.03%,-0.23,CF
2010,39,713,63,13-Jun,NYY,,HOU,"W,9-5",CG,5,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.241,0.329,0.429,0.758,2,0.78,-0.074,1.01,-0.06%,-0.79,CF
2010,40,714,64,15-Jun,NYY,,PHI,"W,8-3",CG,5,5,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.246,0.331,0.449,0.78,2,0.56,0.02,0.75,0.02%,0.41,CF
2010,41,715,65,16-Jun,NYY,,PHI,"L,3-6",CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.241,0.325,0.44,0.765,7,0.42,-0.033,0.58,-0.03%,-0.45,CF
2010,42,716,66,17-Jun,NYY,,PHI,"L,1-7",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.234,0.317,0.428,0.745,2,0.75,-0.077,1.04,-0.06%,-0.62,CF
2010,43,717,67,18-Jun,NYY,,NYM,"L,0-4",7-GF,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.238,0.319,0.429,0.748,8,1.52,-0.065,1.97,-0.05%,-0.06,PH CF
2010,44,718,68,19-Jun,NYY,,NYM,"W,5-3",CG,4,3,1,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0.24,0.324,0.447,0.77,7,1.01,0.148,1.47,0.13%,0.88,CF
2010,45,719,69,20-Jun,NYY,,NYM,"W,4-0",CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.322,0.442,0.763,7,0.62,-0.041,0.91,-0.04%,-0.6,CF
2010,46,720,70,21-Jun,NYY,@,ARI,"L,4-10",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.234,0.315,0.43,0.745,7,0.31,-0.035,0.46,-0.03%,-0.82,CF
2010,47,721,71,22-Jun,NYY,@,ARI,"W,9-3",CG,4,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.235,0.313,0.426,0.739,7,0.61,-0.039,0.91,-0.04%,0.43,CF
2010,48,722,72,23-Jun,NYY,@,ARI,"W,6-5",CG(10),5,5,2,3,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0.246,0.321,0.455,0.776,7,1.88,0.422,2.61,0.35%,1.82,CF
2010,49,723,73,25-Jun,NYY,@,LAD,"W,2-1",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.24,0.314,0.444,0.759,2,0.93,-0.121,1.32,-0.10%,-1.03,CF
2010,50,724,74,26-Jun,NYY,@,LAD,"L,4-9",GS-6,3,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.243,0.32,0.445,0.765,2,1.13,0.066,1.49,0.05%,0.81,CF
2010,51,725,75,27-Jun,NYY,@,LAD,"W,8-6",CG(10),5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.237,0.317,0.435,0.752,7,0.72,0.022,0.98,0.02%,-0.33,CF
2010,52,726,76,29-Jun,NYY,,SEA,"L,4-7",CG,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243,0.32,0.436,0.757,7,0.95,0.039,1.29,0.03%,0.24,CF
2010,53,727,77,30-Jun,NYY,,SEA,"L,0-7",CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.239,0.316,0.429,0.745,7,0.63,-0.048,0.89,-0.04%,-0.53,CF
2010,54,728,78,1-Jul,NYY,,SEA,"W,4-2",CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,0.311,0.422,0.733,7,0.93,-0.073,1.39,-0.07%,-1.2,CF
2010,55,729,79,2-Jul,NYY,,TOR,"L,1-6",CG(11),4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.232,0.31,0.416,0.726,7,1.25,-0.049,1.95,-0.05%,-0.05,CF
2010,56,730,80,3-Jul,NYY,,TOR,"W,11-3",GS-9,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,0.309,0.412,0.721,7,0.48,-0.024,0.77,-0.02%,-0.57,CF
2010,57,731,81,4-Jul,NYY,,TOR,"W,7-6",CG(10),5,5,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.226,0.302,0.402,0.704,7,1.41,-0.184,2.19,-0.17%,-1.31,CF
2010,58,732,82,5-Jul,NYY,@,OAK,"W,3-1",CG,4,3,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0.228,0.305,0.411,0.716,7,0.85,0.071,1.21,0.06%,0.67,CF
2010,59,733,83,6-Jul,NYY,@,OAK,"W,6-1",CG,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.228,0.304,0.408,0.712,8,0.42,-0.04,0.54,-0.03%,-0.4,CF
2010,60,734,84,7-Jul,NYY,@,OAK,"W,6-2",5-GF,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.3,0.402,0.702,6,0.26,-0.015,0.34,-0.01%,-0.66,PH CF
2010,61,735,85,8-Jul,NYY,@,SEA,"W,3-1",CG,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,0.308,0.408,0.716,7,1.15,0.04,1.4,0.03%,0.34,CF
2010,62,736,86,9-Jul,NYY,@,SEA,"W,6-1",CG,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.235,0.307,0.406,0.713,7,0.47,-0.004,0.5,0.00%,0.37,CF
2010,63,737,87,10-Jul,NYY,@,SEA,"L,1-4",CG,4,4,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.24,0.31,0.412,0.722,6,1.26,-0.01,1.29,-0.01%,0.08,CF
2010,64,738,88,11-Jul,NYY,@,SEA,"W,8-2",CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.309,0.409,0.718,8,0.37,-0.024,0.42,-0.02%,-0.47,CF
