Rk,Gcar,Gtm,Date,Tm,Column1,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
54,2357,58,Jun 7,NYY,,BOS,"L,4-6",CG,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.28,0.352,0.478,0.83,4,1.64,-0.195,2.89,-0.0021,-1.88,3B
55,2358,59,Jun 8,NYY,,BOS,"L,6-11",CG,5,5,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.278,0.349,0.486,0.835,4,0.39,-0.019,0.68,-0.0002,0.19,DH
56,2359,60,Jun 9,NYY,,BOS,"L,3-8",CG,4,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.276,0.351,0.481,0.833,4,0.55,0.01,0.97,0.0001,0.42,3B
57,2360,61,Jun 10,NYY,,CLE,"W,11-7",GS-7,5,4,2,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0.28,0.356,0.5,0.856,4,0.54,0.064,0.79,0.0006,1.83,3B
58,2361,62,Jun 11,NYY,,CLE,"W,4-0",GS-9,4,3,1,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0.281,0.359,0.511,0.87,4,0.43,0.123,0.66,0.0011,0.87,3B
59,2362,63,Jun 12,NYY,,CLE,"W,9-1",GS-9,5,5,1,3,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0.288,0.363,0.518,0.881,4,0.8,0.09,1.24,0.0008,2.26,3B
60,2363,64,Jun 13,NYY,,CLE,"L,0-1",CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.284,0.362,0.511,0.872,4,1.59,-0.103,2.55,-0.001,-1.26,3B
61,2364,65,Jun 14,NYY,,TEX,"W,12-4",CG,4,4,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.288,0.364,0.515,0.879,4,0.38,0.066,0.57,0.0006,1.77,3B
62,2365,66,Jun 15,NYY,,TEX,"W,12-4",CG,5,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0.284,0.364,0.508,0.873,4,0.76,0.073,1.19,0.0007,0.29,DH
63,2366,67,Jun 16,NYY,,TEX,"W,3-2",9-GF(12),2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.283,0.365,0.506,0.872,9,3.06,-0.063,4.7,-0.0006,-0.07,PH 3B
64,2367,68,Jun 17,NYY,@,CHC,"L,1-3",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.278,0.36,0.498,0.858,4,0.78,-0.083,1.13,-0.0007,-0.72,3B
65,2368,69,Jun 18,NYY,@,CHC,"W,4-3",CG,5,4,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.282,0.364,0.498,0.862,4,1.11,0.065,1.56,0.0006,0.64,3B
66,2369,70,Jun 19,NYY,@,CHC,"W,10-4",GS-9,5,4,3,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.289,0.372,0.506,0.878,4,0.98,0.132,1.48,0.0012,1.72,3B
67,2370,71,Jun 20,NYY,@,CIN,"W,5-3",GS-8,4,4,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.292,0.374,0.506,0.88,4,0.69,0.082,1.06,0.0008,0.93,3B
68,2371,73 (1),Jun 22 (2),NYY,@,CIN,"L,2-10",CG,4,4,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.296,0.375,0.51,0.885,4,0.91,0.012,1.33,0.0001,1.26,3B
69,2372,74,Jun 24,NYY,,COL,"L,2-4",CG,4,3,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0.296,0.374,0.512,0.885,4,1.38,0.098,2.06,0.0009,1.28,3B
70,2373,75,Jun 25,NYY,,COL,"W,8-3",GS-8,4,3,1,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.3,0.379,0.517,0.896,4,0.52,0.132,0.81,0.0012,1.88,3B
71,2374,76,Jun 26,NYY,,COL,"W,6-4",CG,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.3,0.377,0.513,0.89,4,1.36,0.054,2.03,0.0005,-0.02,3B
72,2375,77,Jun 28,NYY,,MIL,"W,12-2",GS-8,4,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.304,0.382,0.515,0.897,4,0.36,0.02,0.56,0.0002,0.55,3B
73,2376,78,Jun 29,NYY,,MIL,"W,5-2",CG,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.299,0.377,0.507,0.884,4,0.99,-0.116,1.43,-0.001,-1.38,3B
74,2377,80 (1),Jul 1,NYY,@,NYM,"W,5-1",CG,5,5,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.301,0.377,0.509,0.886,4,0.57,0.005,0.76,0,1.47,3B
75,2378,81,Jul 2,NYY,@,NYM,"W,5-2",CG,4,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.304,0.379,0.509,0.888,4,0.76,0.054,0.94,0.0004,0.39,3B
76,2379,82,Jul 3,NYY,@,NYM,"L,2-3",CG(10),5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.299,0.373,0.5,0.873,4,1.26,-0.16,1.49,-0.0011,-1.12,3B
77,2380,83,Jul 4,NYY,@,CLE,"L,3-6",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.295,0.369,0.493,0.862,4,1.48,-0.137,2.06,-0.0011,-1.18,3B
78,2381,84,Jul 5,NYY,@,CLE,"W,9-2",GS-8,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296,0.369,0.492,0.861,4,0.25,-0.02,0.37,-0.0002,-0.13,3B
79,2382,85,Jul 6,NYY,@,CLE,"L,3-5",CG,4,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.299,0.371,0.492,0.862,4,0.71,-0.001,0.96,0,0.38,3B
80,2383,86,Jul 7,NYY,,TBR,"L,1-5",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.295,0.366,0.485,0.852,4,0.84,-0.106,1.58,-0.0012,-1.29,3B
81,2384,125 (38),Aug 21,NYY,@,MIN,"W,3-0",CG,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.361,0.477,0.838,4,1.2,-0.155,0.78,-0.0006,-1.77,3B
82,2385,128 (2),Aug 25,NYY,,OAK,"W,22-9",GS-8,6,4,3,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0.293,0.366,0.478,0.844,4,0.73,0.118,0.57,0.0006,1.12,3B
83,2386,129,Aug 26,NYY,@,BAL,"L,5-12",CG,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.292,0.365,0.484,0.849,4,0.35,-0.035,0.21,-0.0001,0.35,3B
84,2387,130,Aug 28 (1),NYY,@,BAL,"L,0-2",CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.289,0.361,0.478,0.839,4,1.31,-0.172,1.03,-0.0008,-1.24,3B
85,2388,137 (6),Sep 3,NYY,,TOR,"W,6-4",CG,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.289,0.362,0.477,0.839,3,1.45,0.019,0.6,0.0001,0.16,3B
86,2389,138,Sep 4,NYY,,TOR,"W,9-3",GS-9,4,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.289,0.361,0.483,0.844,4,0.51,0.029,0.19,0.0001,0.27,3B
87,2390,139,Sep 5,NYY,,BAL,"W,11-10",CG,5,2,2,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0.29,0.367,0.483,0.85,4,0.96,0.044,0.34,0.0001,0.51,3B
88,2391,141 (1),Sep 7,NYY,,BAL,"L,4-5",CG(11),5,4,1,1,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0.29,0.367,0.484,0.851,4,1.85,0.063,0.43,0.0001,1.35,3B
89,2392,142,Sep 8,NYY,@,BAL,"L,4-5",CG(10),5,3,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0.287,0.368,0.479,0.847,4,1.13,-0.041,0.35,-0.0001,-0.83,DH
90,2393,143,Sep 9,NYY,@,LAA,"L,1-2",GS-9,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.284,0.367,0.475,0.842,4,0.99,0.004,0.35,0,-0.21,3B
91,2394,150 (6),Sep 17,NYY,@,TOR,"W,7-6",CG,4,4,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0.287,0.368,0.484,0.852,5,1.2,0.112,0.33,0.0002,1.22,3B
92,2395,151,Sep 18,NYY,@,TOR,"L,0-3",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.284,0.364,0.479,0.843,4,0.79,-0.085,0.12,-0.0001,-1.04,3B
93,2396,152,Sep 19,NYY,,MIN,"W,6-4",CG,5,4,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.283,0.365,0.476,0.841,4,0.68,0.037,0.14,0.0001,-0.73,3B
94,2397,153,Sep 20,NYY,,TBR,"W,5-0",CG,5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.281,0.365,0.472,0.837,4,0.44,-0.018,0.07,0,-0.94,DH
95,2398,154,Sep 21 (1),NYY,,TBR,"W,4-2",CG,4,4,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0.281,0.364,0.472,0.836,4,1.06,0.017,0.06,0,0.23,3B
96,2399,157 (2),Sep 24,NYY,,BOS,"W,9-1",GS-9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.277,0.361,0.467,0.828,4,0.27,-0.028,0,0,-0.92,3B
97,2400,158,Sep 25 (1),NYY,,BOS,"W,6-2",CG,4,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.278,0.362,0.466,0.828,3,0.55,0.011,0,0,0.48,3B
98,2401,160 (1),Sep 26,NYY,@,TBR,"L,2-5",CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.278,0.361,0.464,0.824,4,0.94,0.048,0,0,0.2,DH
99,2402,161,Sep 27,NYY,@,TBR,"L,3-5",GS-8,4,2,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0.276,0.362,0.461,0.823,4,1.41,0.033,0,0,0.26,3B
