Rk,Gcar,Gtm,Date,Tm,Column1,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
25,2191,26,May 4,NYY,,BAL,"W,4-1",CG,4,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,.253,.342,.421,.763,4,1.20,0.051,1.57,0.04%,0.63,3B
26,2192,27,May 5,NYY,,BAL,"W,7-5",CG,5,4,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,.253,.345,.414,.759,4,.39,-0.025,.51,-0.02%,-1.12,3B
27,2193,28,May 7,NYY,@,BOS,"W,10-3",CG,5,4,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,.262,.347,.427,.774,4,.71,0.104,1.08,0.09%,0.93,3B
28,2194,29,May 8,NYY,@,BOS,"W,14-3",GS-8,5,2,3,2,0,0,0,1,3,0,0,0,0,0,0,0,1,0,.276,.373,.438,.811,4,.72,0.119,1.04,0.10%,1.88,3B
29,2195,30,May 9,NYY,@,BOS,"L,3-9",GS-7,3,3,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.278,.372,.463,.835,4,.53,0.009,.72,0.01%,0.38,3B
30,2196,31,May 10,NYY,@,DET,"L,4-5",CG,5,4,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,.286,.381,.464,.845,4,1.17,0.045,1.57,0.04%,0.53,3B
31,2197,32,May 12 (1),NYY,@,DET,"L,0-2",CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.276,.370,.448,.818,4,1.32,-0.138,1.87,-0.12%,-1.08,DH
32,2198,33,May 12 (2),NYY,@,DET,"W,8-0",GS-9,5,5,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,.281,.371,.455,.825,4,.64,0.037,.87,0.03%,1.29,3B
33,2199,34,May 13,NYY,@,DET,"L,0-6",CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.272,.361,.440,.801,4,.78,-0.086,1.10,-0.07%,-1.04,3B
34,2200,35,May 14,NYY,,MIN,"W,8-4",CG,4,3,1,2,0,0,1,4,1,0,0,0,0,0,0,0,0,0,.281,.371,.469,.840,4,2.22,0.373,3.05,0.31%,2.71,3B
35,2201,36,May 15,NYY,,MIN,"W,7-1",CG,4,4,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,.288,.374,.477,.851,4,.76,0.038,1.08,0.03%,0.88,3B
36,2202,37,May 16,NYY,,MIN,"L,3-6",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.279,.365,.463,.828,4,.95,-0.137,1.31,-0.11%,-1.72,3B
37,2203,38,May 17,NYY,,BOS,"W,11-9",CG,5,5,2,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,.284,.366,.482,.848,4,1.34,0.518,1.97,0.46%,1.99,3B DH
38,2204,39,May 18,NYY,,BOS,"L,6-7",CG,5,4,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,.290,.373,.483,.856,4,1.26,0.142,1.80,0.12%,1.05,3B
